player,team,competition_name,season_name,50/50,Bad Behaviour,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Injury Stoppage,Interception,Miscontrol,Offside,Own Goal Against,Own Goal For,Pass,Player Off,Player On,Pressure,Shield,Shot,Substitution
Alexia Putellas Segura,Spain Women's,Women's World Cup,2023,0.0,0.0,200.0,21.0,4.0,152.0,6.0,8.0,9.0,2.0,4.0,0.0,1.0,4.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,173.0,0.0,0.0,39.0,0.0,5.0,3.0
Ali Johnson,Bristol City WFC,FA Women's Super League,2018/2019,0.0,0.0,4.0,6.0,5.0,9.0,6.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,24.0,0.0,1.0,1.0
Ali Krieger,Orlando Pride,NWSL,2018,1.0,0.0,184.0,34.0,12.0,193.0,21.0,3.0,3.0,4.0,10.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,300.0,0.0,0.0,64.0,0.0,2.0,1.0
Ali Krieger,United States Women's,Women's World Cup,2019,0.0,0.0,87.0,6.0,0.0,90.0,2.0,2.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,9.0,0.0,0.0,0.0
Alia Guagni,Italy Women's,Women's World Cup,2019,0.0,0.0,122.0,24.0,9.0,134.0,29.0,5.0,3.0,3.0,14.0,0.0,6.0,2.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,208.0,0.0,0.0,57.0,0.0,1.0,1.0
Alice Ogebe,Nigeria Women's,Women's World Cup,2019,0.0,0.0,6.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0
Alice Sombath,France Women's,UEFA Women's Euro,2025,1.0,0.0,135.0,15.0,5.0,137.0,9.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,26.0,0.0,1.0,1.0
Alicia Balicoco Barker,Philippines Women's,Women's World Cup,2023,0.0,0.0,41.0,6.0,8.0,29.0,15.0,1.0,0.0,2.0,5.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,56.0,0.0,0.0,44.0,0.0,0.0,2.0
Alicia Window,Manchester City WFC,FA Women's Super League,2020/2021,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
Alisha Lehmann,Everton LFC,FA Women's Super League,2020/2021,0.0,0.0,200.0,24.0,8.0,131.0,0.0,9.0,18.0,3.0,14.0,0.0,4.0,3.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,111.0,0.0,0.0,55.0,1.0,4.0,2.0
Alisha Lehmann,Switzerland Women's,UEFA Women's Euro,2025,0.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0
Alisha Lehmann,Switzerland Women's,Women's World Cup,2023,0.0,0.0,31.0,0.0,2.0,14.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,1.0,0.0
Alisha Lehmann,West Ham United LFC,FA Women's Super League,2018/2019,1.0,0.0,754.0,94.0,28.0,523.0,3.0,47.0,46.0,25.0,61.0,0.0,34.0,27.0,0.0,3.0,16.0,68.0,2.0,0.0,0.0,411.0,0.0,0.0,370.0,0.0,36.0,5.0
Alisha Lehmann,West Ham United LFC,FA Women's Super League,2019/2020,1.0,1.0,413.0,50.0,11.0,267.0,4.0,36.0,26.0,14.0,18.0,0.0,11.0,14.0,0.0,2.0,6.0,29.0,0.0,0.0,0.0,212.0,1.0,1.0,132.0,0.0,16.0,3.0
Alisha Lehmann,West Ham United LFC,FA Women's Super League,2020/2021,0.0,0.0,171.0,25.0,7.0,111.0,1.0,8.0,16.0,8.0,17.0,0.0,6.0,7.0,0.0,2.0,1.0,17.0,0.0,0.0,0.0,88.0,0.0,0.0,72.0,1.0,10.0,5.0
Allie Long,OL Reign,NWSL,2018,0.0,0.0,238.0,52.0,12.0,240.0,11.0,8.0,5.0,4.0,17.0,1.0,14.0,10.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,317.0,0.0,0.0,94.0,0.0,9.0,0.0
Allie Long,United States Women's,Women's World Cup,2019,0.0,0.0,20.0,1.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,0.0,1.0,0.0
Allysha Lyn Chapman,Canada Women's,Women's World Cup,2019,1.0,0.0,113.0,13.0,5.0,121.0,7.0,4.0,5.0,3.0,11.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,166.0,0.0,0.0,39.0,1.0,0.0,2.0
Allysha Lyn Chapman,Canada Women's,Women's World Cup,2023,1.0,0.0,24.0,3.0,1.0,19.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,4.0,0.0,0.0,0.0
Allysha Lyn Chapman,Houston Dash,NWSL,2018,0.0,0.0,127.0,25.0,7.0,146.0,5.0,2.0,5.0,2.0,18.0,0.0,6.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,70.0,1.0,0.0,1.0
Allysha Lyn Chapman,North Carolina Courage,NWSL,2018,0.0,0.0,6.0,1.0,1.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0
Allyson Swaby,Jamaica Women's,Women's World Cup,2019,0.0,0.0,65.0,12.0,3.0,74.0,23.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,27.0,0.0,2.0,0.0
Allyson Swaby,Jamaica Women's,Women's World Cup,2023,0.0,0.0,63.0,15.0,6.0,62.0,27.0,1.0,0.0,4.0,7.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,94.0,0.0,0.0,45.0,1.0,1.0,0.0
Almuth Schult,Germany Women's,Women's World Cup,2019,0.0,0.0,143.0,27.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,3.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0
Alyssa Kleiner,OL Reign,NWSL,2018,2.0,1.0,29.0,7.0,3.0,38.0,1.0,3.0,4.0,3.0,7.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,48.0,0.0,0.0,22.0,1.0,1.0,0.0
Alyssa Mautz,Chicago Red Stars,NWSL,2018,0.0,0.0,232.0,21.0,17.0,167.0,7.0,5.0,7.0,6.0,19.0,0.0,9.0,4.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,216.0,1.0,1.0,138.0,0.0,7.0,4.0
Alyssa Michele Naeher,Chicago Red Stars,NWSL,2018,0.0,0.0,60.0,42.0,0.0,106.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0
Alyssa Michele Naeher,United States Women's,Women's World Cup,2019,0.0,0.0,52.0,28.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,2.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,1.0,0.0,0.0,0.0
Alyssa Michele Naeher,United States Women's,Women's World Cup,2023,0.0,0.0,34.0,14.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0
Alyssa Paola Thompson,United States Women's,Women's World Cup,2023,0.0,0.0,19.0,3.0,2.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0
Amaiur Sarriegi,Spain Women's,UEFA Women's Euro,2022,0.0,0.0,10.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
Amalie Jørgensen Vangsgaard,Denmark Women's,UEFA Women's Euro,2025,0.0,0.0,42.0,3.0,5.0,24.0,4.0,3.0,2.0,3.0,4.0,0.0,3.0,1.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,22.0,1.0,1.0,38.0,0.0,2.0,2.0
Amalie Jørgensen Vangsgaard,Denmark Women's,Women's World Cup,2023,0.0,0.0,124.0,8.0,5.0,52.0,4.0,7.0,3.0,3.0,13.0,0.0,4.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,58.0,1.0,1.0,41.0,0.0,5.0,1.0
Amalie Vevle Eikeland,Norway Women's,UEFA Women's Euro,2022,2.0,0.0,51.0,9.0,4.0,43.0,1.0,1.0,4.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,51.0,0.0,0.0,25.0,0.0,1.0,2.0
Amalie Vevle Eikeland,Norway Women's,Women's World Cup,2019,0.0,0.0,4.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0
Amalie Vevle Eikeland,Norway Women's,Women's World Cup,2023,0.0,0.0,20.0,4.0,0.0,13.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,1.0,1.0
Amalie Vevle Eikeland,Reading WFC,FA Women's Super League,2019/2020,0.0,0.0,544.0,72.0,27.0,339.0,6.0,34.0,51.0,13.0,58.0,1.0,13.0,19.0,0.0,2.0,5.0,44.0,0.0,0.0,0.0,279.0,0.0,0.0,219.0,0.0,23.0,3.0
Amalie Vevle Eikeland,Reading WFC,FA Women's Super League,2020/2021,1.0,0.0,690.0,104.0,45.0,436.0,11.0,51.0,29.0,26.0,78.0,1.0,26.0,27.0,0.0,1.0,19.0,63.0,0.0,0.0,0.0,404.0,0.0,0.0,392.0,1.0,32.0,7.0
Amanda Frisbie,NJ/NY Gotham FC,NWSL,2018,2.0,0.0,138.0,25.0,12.0,143.0,12.0,0.0,13.0,2.0,8.0,1.0,1.0,4.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,204.0,0.0,0.0,44.0,0.0,1.0,2.0
Amanda Ilestedt,Sweden Women's,UEFA Women's Euro,2022,1.0,0.0,166.0,14.0,6.0,132.0,13.0,0.0,0.0,2.0,17.0,0.0,2.0,1.0,0.0,2.0,10.0,3.0,0.0,0.0,0.0,237.0,0.0,0.0,46.0,0.0,2.0,1.0
Amanda Ilestedt,Sweden Women's,UEFA Women's Euro,2025,0.0,0.0,19.0,6.0,2.0,20.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,4.0,0.0,2.0,0.0
Amanda Ilestedt,Sweden Women's,Women's World Cup,2019,0.0,0.0,35.0,2.0,2.0,30.0,14.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,12.0,0.0,0.0,0.0
Amanda Ilestedt,Sweden Women's,Women's World Cup,2023,0.0,0.0,310.0,27.0,10.0,298.0,35.0,0.0,0.0,0.0,23.0,0.0,2.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,378.0,0.0,0.0,43.0,0.0,9.0,1.0
Amanda Jacobsen Andradóttir,Iceland Women's,UEFA Women's Euro,2022,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0
Amanda Jacobsen Andradóttir,Iceland Women's,UEFA Women's Euro,2025,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0
Amanda Mthandi,South Africa Women's,Women's World Cup,2019,0.0,0.0,26.0,7.0,1.0,24.0,1.0,2.0,4.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,28.0,0.0,0.0,2.0
Amanda Nildén,Brighton & Hove Albion WFC,FA Women's Super League,2018/2019,0.0,0.0,41.0,7.0,0.0,40.0,6.0,3.0,5.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,40.0,0.0,0.0,36.0,0.0,1.0,1.0
Amanda Nildén,Brighton & Hove Albion WFC,FA Women's Super League,2019/2020,2.0,0.0,152.0,18.0,10.0,96.0,9.0,7.0,8.0,3.0,10.0,0.0,8.0,5.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,104.0,0.0,0.0,89.0,1.0,3.0,3.0
Amanda Nildén,Sweden Women's,UEFA Women's Euro,2022,0.0,0.0,28.0,6.0,1.0,30.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,15.0,0.0,0.0,0.0
Amanda Nildén,Sweden Women's,UEFA Women's Euro,2025,0.0,0.0,15.0,8.0,3.0,21.0,0.0,2.0,2.0,2.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,12.0,1.0,0.0,1.0
Amanda Rantanen,WNT Finland,UEFA Women's Euro,2022,0.0,0.0,10.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0
Amanda Sampedro Bustos,Spain Women's,Women's World Cup,2019,0.0,0.0,46.0,2.0,1.0,38.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,35.0,0.0,0.0,11.0,0.0,1.0,1.0
Amandine Henry,France Women's,Women's World Cup,2019,0.0,0.0,230.0,39.0,7.0,192.0,9.0,6.0,6.0,6.0,21.0,0.0,8.0,6.0,0.0,1.0,9.0,6.0,0.0,0.0,0.0,253.0,0.0,0.0,74.0,0.0,16.0,0.0
Amber Barrett,Republic of Ireland Women's,Women's World Cup,2023,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0
Amber Brooks,Houston Dash,NWSL,2018,1.0,0.0,92.0,24.0,9.0,116.0,16.0,2.0,2.0,4.0,11.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,181.0,0.0,0.0,37.0,0.0,2.0,0.0
Amber Gaylor,Yeovil Town LFC,FA Women's Super League,2018/2019,0.0,0.0,292.0,57.0,22.0,261.0,9.0,33.0,28.0,23.0,46.0,1.0,13.0,12.0,0.0,0.0,3.0,29.0,0.0,0.0,0.0,215.0,0.0,0.0,163.0,0.0,9.0,5.0
Amber Tysiak,Belgium Women's,UEFA Women's Euro,2022,0.0,0.0,13.0,0.0,2.0,14.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0
Amber Tysiak,Belgium Women's,UEFA Women's Euro,2025,0.0,0.0,63.0,12.0,4.0,68.0,15.0,1.0,1.0,1.0,10.0,0.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,95.0,2.0,2.0,42.0,0.0,1.0,0.0
Amel Majri,France Women's,UEFA Women's Euro,2025,0.0,0.0,73.0,9.0,3.0,61.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,71.0,0.0,0.0,18.0,0.0,3.0,0.0
Amel Majri,France Women's,Women's World Cup,2019,0.0,0.0,249.0,35.0,8.0,230.0,11.0,10.0,11.0,1.0,9.0,0.0,4.0,6.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,353.0,0.0,0.0,61.0,3.0,7.0,2.0
Amel Majri,France Women's,Women's World Cup,2023,0.0,0.0,53.0,4.0,3.0,39.0,1.0,2.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,51.0,0.0,0.0,21.0,0.0,2.0,1.0
Amelia Hazard,Arsenal WFC,FA Women's Super League,2018/2019,0.0,0.0,18.0,3.0,1.0,14.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,1.0,0.0
Amy Goddard,Yeovil Town LFC,FA Women's Super League,2018/2019,0.0,0.0,116.0,48.0,20.0,134.0,41.0,10.0,4.0,19.0,33.0,1.0,17.0,6.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,279.0,0.0,0.0,119.0,1.0,4.0,4.0
Amy Rodgers,Liverpool WFC,FA Women's Super League,2018/2019,1.0,0.0,167.0,45.0,13.0,180.0,19.0,11.0,12.0,18.0,41.0,0.0,11.0,6.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,256.0,0.0,0.0,226.0,3.0,3.0,1.0
Amy Rodgers,Liverpool WFC,FA Women's Super League,2019/2020,0.0,0.0,58.0,17.0,5.0,48.0,2.0,2.0,1.0,4.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,54.0,0.0,0.0,67.0,0.0,2.0,3.0
Amy Rodriguez,Utah Royals,NWSL,2018,0.0,0.0,161.0,13.0,4.0,99.0,0.0,5.0,7.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,103.0,0.0,0.0,71.0,0.0,12.0,5.0
Amy Turner,Manchester United,FA Women's Super League,2019/2020,0.0,0.0,325.0,54.0,18.0,325.0,58.0,3.0,10.0,7.0,37.0,0.0,15.0,12.0,0.0,1.0,17.0,7.0,0.0,0.0,0.0,524.0,0.0,0.0,91.0,1.0,8.0,0.0
Amy Turner,Manchester United,FA Women's Super League,2020/2021,0.0,2.0,663.0,76.0,37.0,636.0,130.0,2.0,2.0,8.0,48.0,3.0,24.0,17.0,0.0,6.0,35.0,4.0,0.0,0.0,0.0,889.0,1.0,1.0,146.0,2.0,8.0,1.0
Amy West,Aston Villa,FA Women's Super League,2020/2021,1.0,0.0,37.0,7.0,5.0,32.0,9.0,3.0,2.0,4.0,11.0,0.0,1.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,57.0,0.0,0.0,54.0,0.0,0.0,1.0
Ana Borges,Portugal Women's,UEFA Women's Euro,2022,1.0,0.0,72.0,11.0,7.0,66.0,1.0,0.0,8.0,5.0,16.0,0.0,7.0,3.0,0.0,1.0,10.0,6.0,0.0,0.0,0.0,96.0,1.0,1.0,57.0,0.0,0.0,1.0
Ana Borges,Portugal Women's,UEFA Women's Euro,2025,0.0,0.0,44.0,11.0,4.0,51.0,6.0,2.0,7.0,6.0,7.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,68.0,0.0,0.0,36.0,0.0,0.0,0.0
Ana Borges,Portugal Women's,Women's World Cup,2023,0.0,1.0,110.0,16.0,1.0,113.0,7.0,2.0,7.0,1.0,11.0,0.0,7.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,193.0,0.0,0.0,43.0,0.0,0.0,0.0
Ana Ines Palma Capeta,Portugal Women's,UEFA Women's Euro,2025,0.0,0.0,68.0,9.0,7.0,46.0,0.0,5.0,8.0,1.0,6.0,0.0,4.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,37.0,0.0,0.0,36.0,0.0,4.0,2.0
Ana Ines Palma Capeta,Portugal Women's,Women's World Cup,2023,0.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,1.0,0.0
Ana María Guzmán Zapata,Colombia Women's,Women's World Cup,2023,1.0,0.0,48.0,10.0,1.0,48.0,5.0,2.0,0.0,2.0,11.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,91.0,0.0,0.0,25.0,0.0,1.0,0.0
Ana Rita Silva Seiça,Portugal Women's,UEFA Women's Euro,2025,0.0,0.0,12.0,1.0,0.0,13.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0
Ana Rita Silva Seiça,Portugal Women's,Women's World Cup,2023,0.0,0.0,58.0,13.0,1.0,59.0,4.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,81.0,0.0,0.0,13.0,0.0,0.0,1.0
Ana Rute Santos Marques Rodrigues,Portugal Women's,Women's World Cup,2023,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Ana Vitória Angélica Kliemaschewsk de Araújo,Brazil Women's,Women's World Cup,2023,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
Ana-Maria Crnogorčević,Portland Thorns,NWSL,2018,0.0,0.0,287.0,27.0,10.0,166.0,4.0,6.0,5.0,8.0,13.0,0.0,9.0,5.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0,192.0,0.0,0.0,105.0,0.0,15.0,3.0
Ana-Maria Crnogorčević,Switzerland Women's,UEFA Women's Euro,2022,0.0,0.0,99.0,11.0,6.0,64.0,3.0,4.0,3.0,4.0,13.0,0.0,2.0,7.0,0.0,1.0,3.0,8.0,0.0,1.0,0.0,72.0,0.0,0.0,44.0,0.0,3.0,0.0
Ana-Maria Crnogorčević,Switzerland Women's,UEFA Women's Euro,2025,0.0,0.0,67.0,4.0,2.0,62.0,9.0,0.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.0,0.0,0.0,21.0,0.0,2.0,0.0
Ana-Maria Crnogorčević,Switzerland Women's,Women's World Cup,2023,1.0,0.0,223.0,17.0,13.0,107.0,8.0,3.0,7.0,2.0,12.0,0.0,3.0,4.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,141.0,0.0,0.0,70.0,1.0,5.0,1.0
Anam Imo,Nigeria Women's,Women's World Cup,2019,0.0,0.0,9.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Andi Sullivan,United States Women's,Women's World Cup,2023,2.0,0.0,99.0,27.0,8.0,109.0,11.0,0.0,5.0,5.0,24.0,0.0,10.0,4.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,170.0,0.0,0.0,111.0,0.0,5.0,0.0
Andi Sullivan,Washington Spirit,NWSL,2018,1.0,0.0,312.0,48.0,10.0,272.0,5.0,3.0,10.0,10.0,31.0,0.0,4.0,10.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,334.0,0.0,0.0,160.0,0.0,10.0,2.0
Andile Dlamini,South Africa Women's,Women's World Cup,2019,0.0,0.0,20.0,23.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,1.0,0.0,0.0,0.0
Andrea Sánchez Falcón,Spain Women's,Women's World Cup,2019,0.0,0.0,34.0,5.0,2.0,30.0,0.0,2.0,8.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,3.0,0.0,1.0,0.0
Andreia Alexandra Norton,Portugal Women's,UEFA Women's Euro,2022,1.0,0.0,95.0,18.0,7.0,113.0,2.0,5.0,16.0,1.0,19.0,0.0,6.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,102.0,0.0,0.0,63.0,0.0,4.0,1.0
Andreia Alexandra Norton,Portugal Women's,UEFA Women's Euro,2025,0.0,0.0,58.0,11.0,2.0,59.0,4.0,1.0,4.0,3.0,4.0,0.0,3.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,60.0,1.0,1.0,41.0,0.0,1.0,3.0
Andreia Alexandra Norton,Portugal Women's,Women's World Cup,2023,1.0,0.0,92.0,16.0,6.0,90.0,1.0,10.0,10.0,1.0,4.0,0.0,10.0,4.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,74.0,0.0,0.0,33.0,0.0,2.0,2.0
Andreia Martins Faria,Portugal Women's,UEFA Women's Euro,2022,0.0,0.0,16.0,1.0,0.0,15.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0
Andreia Martins Faria,Portugal Women's,UEFA Women's Euro,2025,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0
Andreia de Jesus Jacinto,Portugal Women's,UEFA Women's Euro,2025,0.0,0.0,49.0,6.0,0.0,45.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,0.0,0.0,25.0,0.0,1.0,1.0
Andreia de Jesus Jacinto,Portugal Women's,Women's World Cup,2023,1.0,0.0,84.0,8.0,3.0,66.0,3.0,3.0,2.0,2.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,74.0,0.0,0.0,26.0,0.0,5.0,1.0
Andressa Alves da Silva,Brazil Women's,Women's World Cup,2019,0.0,0.0,72.0,15.0,0.0,74.0,1.0,2.0,5.0,3.0,10.0,0.0,2.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,75.0,0.0,0.0,39.0,0.0,4.0,0.0
